coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Jul 28 09:46:26 +0000 2021,COVID19,,https://www.wprost.pl/10475105,0,1420319731270275073,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nieoficjalnie: Firmy sprawdzą, kto z pracowników się zaszczepił. Projekt wkrótce w Sejmie https://t.co/GZCVF6q6Mv  #COVID19",https://twitter.com/kasiajany/status/1420319731270275073,Sun May 05 07:37:33 +0000 2013,1404362760,false,,3751,33,9,4,,Katarzyna Jany,kasiajany,5264,,,false
,Wed Jul 28 10:20:40 +0000 2021,,,"http://www.rmf24.pl/raporty/raport-koronawirus-z-chin/najnowsze-fakty/news-firmy-i-instytucje-w-usa-zaczely-wymagac-obowiazkowych-szcze,nId,5384066",0,1420328344109846528,,,,pl,,false,,3,1420067376071053315,RMF24pl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Firmy i instytucje w USA zaczęły wymagać obowiązkowych szczepień przeciw Covid-19 https://t.co/yMPs7nyBxN,https://twitter.com/Nela_Polanska/status/1420328344109846528,Mon Apr 18 07:51:03 +0000 2016,721969274789761025,false,,88942,404,352,3,"Warszawa, Polska",Nela Polanska,Nela_Polanska,27426,,,false
,Wed Jul 28 09:40:45 +0000 2021,Lubelszczyzna koronawirus sarscov2 covid19,,https://ift.tt/2Wt77Ii,0,1420318298391068674,,,,pl,,false,,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",10 zakażeń i 1 zgon  #Lubelszczyzna #koronawirus #sarscov2 #covid19  https://t.co/IVSv5yC2Lz,https://twitter.com/gbilgorajska/status/1420318298391068674,Sun May 16 13:20:03 +0000 2010,144495073,false,,1,227,10,2,Biłgoraj,Bilgorajska.pl,gbilgorajska,18628,,http://www.bilgorajska.pl,false
,Wed Jul 28 10:17:27 +0000 2021,,,https://tvn24.pl/polska/koronawirus-w-polsce-mapa-zakazen-ile-szczepien-ile-nowych-przypadkow-wykryto-28-lipca-2021-4344739,0,1420327534114258947,,,,pl,,false,,1,1420327021415215104,tvn24,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Zobacz najnowsze dane Ministerstwa Zdrowia.

https://t.co/ylQucFmaq2",https://twitter.com/Ewacg/status/1420327534114258947,Wed Jul 03 18:42:09 +0000 2013,1566404184,false,"#pro EU politics , international & local (Community - OPDC/HS2 & Ealing Matters, Old Oak Neighbourhood Forum) I will not be quiet! #StrajKobiet",74699,3044,4987,80,London,Ewa Cwirko-Godycka #FBPE #SaveOurNHS #GorszySort,Ewacg,59586,,http://oldoakneighbourhoodforum.org,false
,Wed Jul 28 09:30:55 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420292946604150784/photo/1,,0,1420315824607440899,,,,pl,,false,,13,1420292946604150784,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",📊 Dzienny raport o #koronawirus. https://t.co/Q4zAxPa0rm,https://twitter.com/NFZ_GOV_PL/status/1420315824607440899,Fri Jan 29 10:33:28 +0000 2016,4829904913,false,Finansujemy zdrowie Polaków | Oficjalny profil NFZ | #⃣ #DietyNFZ #ZdroweDane #Profilaktyka40Plus | 📞 Bezpłatne infolinie: 800 190 590 #NFZ i 989 #SzczepimySię,8650,41575,1016,94,Polska,Narodowy Fundusz Zdrowia,NFZ_GOV_PL,11726,,https://linktr.ee/NFZ_GOV_PL,true
,Wed Jul 28 10:02:23 +0000 2021,,,,0,1420323741893111809,,,,pl,,,,1,1420323443615088648,VLOUNDERGROUND,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","To po co ja się szczepiłem xD.
Za karę będę musiał chodzić do szkoły na 7:30 a moi niezaszczepieni koledzy będą mieli zdalne.
Marna to zachęta do szczepień, marna. Może dla ekstrawertyków i ludzi którzy lubią wcześnie wstawać.
#SzczepimySię #koronawirus https://t.co/4CVOEouJz9",https://twitter.com/Dana5Dana5/status/1420323741893111809,Thu Oct 13 07:21:49 +0000 2016,786466957943902208,false,,393334,4621,4918,7,Polska,Dana,Dana5Dana5,151666,,,false
,Wed Jul 28 10:33:41 +0000 2021,,,,0,1420331620872097802,,,,pl,,,,2,1420330693293342730,Tygodnik_Sieci,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Studentka z Toskanii, która otrzymała w maju przez pomyłkę sześć dawek szczepionki przeciwko Covid-19, nie dostała unijnej przepustki, uprawniającej do podróży i wejścia do wielu miejsc.

#koronawirus

https://t.co/89zw62B5fN",https://twitter.com/Magdale19681151/status/1420331620872097802,Sun Dec 30 00:04:29 +0000 2018,1079166295646572544,false,"Choleryk,matka,żona,babcia,kocham wolność i Polskę, bezkompromisowa,podróże rower, Bóg,teatr,poezja,ziemia,przyroda,historia,muzyka,polityka ,Świat , Człowiek ❤",146650,633,212,1,,Magdalena🇵🇱+🇺🇸 Trump 2024,Magdale19681151,274767,,,false
,Wed Jul 28 10:13:23 +0000 2021,,,,0,1420326512000225283,,,,pl,,,,2,1420307107975507976,Biay83318359,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rmf24: Web Share API Przez pomyłkę dostała sześć dawek szczepionki, ale nie ma przepustki Covid - RMF 24 https://t.co/PXwAK26NRt",https://twitter.com/VoytasLicho/status/1420326512000225283,Mon Jul 23 17:39:34 +0000 2012,712804218,false,"""Kochać się w skargach jest rzeczą niewieścią, mężom przystoi w milczeniu się zbroić""
#NiePochodzeOdMałpy #STOPKonkordat #ApokalipsaToNieFikcja #PolExit",30908,326,281,2,,Voytas Licho 🇵🇱,VoytasLicho,34597,,,false
,Wed Jul 28 09:16:20 +0000 2021,koronawirus,,,0,1420312156457816064,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/szymis97/status/1420312156457816064,Tue Jan 19 16:06:32 +0000 2016,4784516659,false,"Dziennikarz, bloger i YT-ber freelancer,
Zainteresowania: polityka, media, ekonomia 
Poglądy: Gospodarczo - wolnorynkowiec,
światopoglądowo - liberał",134919,943,1497,7,Poznań,Szymon Miś,szymis97,60913,,http://naprawde.blog,false
,Wed Jul 28 10:15:24 +0000 2021,,,https://tvn24.pl/polska/koronawirus-w-polsce-mapa-zakazen-ile-szczepien-ile-nowych-przypadkow-wykryto-28-lipca-2021-4344739,0,1420327021415215104,,,,pl,,false,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Zobacz najnowsze dane Ministerstwa Zdrowia.

https://t.co/ylQucFmaq2",https://twitter.com/tvn24/status/1420327021415215104,Wed Apr 23 13:12:25 +0000 2008,14493047,false,Najnowsze informacje z Polski i ze świata.,51,1533088,69,1909,Poland,tvn24,tvn24,320736,,http://www.tvn24.pl,true
,Wed Jul 28 09:11:42 +0000 2021,koronawirus,,https://warszawa.tvp.pl/55090060/138-nowych-przypadkow-zakazenia-koronawirusem,1,1420310988029669379,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Na Mazowszu odnotowano 18 nowych przypadków zakażenia #koronawirus. @MZ_GOV_PL 
https://t.co/75DXeQQ6NR",https://twitter.com/TVP3Warszawa/status/1420310988029669379,Thu Jul 14 13:24:48 +0000 2016,753581007354331137,false,"@TVP3Warszawa to największa regionalna stacja telewizyjna w Polsce, jesteśmy dla Was i blisko Was; wydarzenia, kultura, sport, rozrywka",2488,2231,371,22,"Warsaw, Poland",TVP3 Warszawa,TVP3Warszawa,9776,,https://warszawa.tvp.pl,false
,Wed Jul 28 10:34:48 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420304268393807877/photo/1,,0,1420331902775480333,,,,pl,,false,,10,1420304268393807877,MZ_GOV_PL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📊 W ciągu doby wykonano ponad 39,1 tys. testów na #koronawirus. https://t.co/FmVByR4JaX",https://twitter.com/ParlamentarnyPL/status/1420331902775480333,Mon Aug 03 13:03:42 +0000 2015,3401262845,false,,1989,2686,1486,42,,Parlamentarny.pl,ParlamentarnyPL,64375,,http://www.parlamentarny.pl,false
,Wed Jul 28 09:53:14 +0000 2021,koronawirus koronawiruspolska COVID19 TAN,,,0,1420321439241187328,,,,pl,,,,2,1420320645301383169,adas_torun,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R(t) = 1,10 (zmiana od wczoraj 0,00)

#koronawirus #koronawiruspolska #COVID19 #TAN

Dane: @micalrg - https://t.co/jZP2VrMPnM
Wizualizacja: @PiotrekT - https://t.co/9SbafwRdXH
Prognoza: @WroclawskiLewak - https://t.co/49vW5dEwA4

https://t.co/axczB00q8i https://t.co/6LboUDdJcP",https://twitter.com/Kot_Behemot_NSA/status/1420321439241187328,Sat Jan 21 06:25:53 +0000 2017,822691669304901632,false,#grupaTurkucia,159170,1904,1600,3,Ankh-Morpork,Kot Behemot,Kot_Behemot_NSA,55854,,,false
,Wed Jul 28 10:17:25 +0000 2021,,,,0,1420327527969693696,,,,pl,,,,37,1420327445522259971,synxchaosu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Włochy. Absurdy covidowego świata.

Studentce omyłkowo podano na raz sześć dawek szczepionki Pfizera, mimo to nikt nie chce wziąć odpowiedzialności za wydanie jej paszportu szczepionkowego. Kobieta od września nie będę mogła chodzić na uniwersytet.

https://t.co/K7erAhmNZl",https://twitter.com/j_4_n_e_k/status/1420327527969693696,Tue Aug 18 09:34:53 +0000 2020,1295655352218923008,false,,62195,198,975,4,,Janek,j_4_n_e_k,7187,,,false
,Wed Jul 28 10:52:33 +0000 2021,,https://twitter.com/BIPolska/status/1420336367993643009/photo/1,http://dlvr.it/S4ZVmy,2,1420336367993643009,,,,pl,,false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Szczepienia we Francji przyspieszyły. Połowa populacji już po dwóch dawkach https://t.co/5GiD3PvcFz https://t.co/8GpwJuVZn6,https://twitter.com/BIPolska/status/1420336367993643009,Mon Feb 01 15:43:48 +0000 2016,4869612250,false,"Codzienna inspiracja nowoczesnego managera. Organizator Business Insider Global Trends Festival - https://t.co/nRpAza2oKv
RSS https://t.co/NCCPeajvtf",3947,23197,333,255,"Warsaw, Poland",Business Insider Polska 🇵🇱,BIPolska,60884,,http://www.businessinsider.com.pl,true
,Wed Jul 28 10:38:54 +0000 2021,,,https://www.euractiv.pl/section/zdrowie/news/szczepionka-koronawirus-covid-19-unia-europejska-ursula-von-der-leyen/?utm_source=piano&utm_medium=email&utm_campaign=2885&pnespid=2ON1puEFXgCNWogKHvYGofS.YgPr3LMni22ngB32 https://twitter.com/KWojnarowski89/status/1420332206564782080,4,1420332932867166213,,,,pl,,false,1420332206564782080,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dlaczego w Polsce dyletanctwo jest ważniejsze od zdrowia? 
https://t.co/frRYW1XtHB https://t.co/qYICu4j31d",https://twitter.com/KWojnarowski89/status/1420332932867166213,Sun Jul 12 11:50:30 +0000 2015,3372227356,false,"Przew. Kom. Promocji i Współpracy Zagranicznej w Sejmiku Mazowsza. Radny z okręgu Płocko-Ciechanowskiego. Czł. Rady Naczelnej PSL, v-ce Prezes PSL na Mazowszu.",5237,518,2132,4,,Konrad Wojnarowski,KWojnarowski89,3330,,,false
,Wed Jul 28 11:00:19 +0000 2021,,,https://wiadomosci.onet.pl/swiat/koronawirus-w-usa-matka-zorganizowala-punkt-szczepien-na-pogrzebie-syna/dm4svyz,0,1420338322644389888,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Świetny pomysł i cenna inicjatywa!

Mężczyzna zmarł na koronawirusa. Matka zorganizowała na jego pogrzebie punkt szczepień https://t.co/DRqqcT9Ga0 przez @OnetWiadomosci",https://twitter.com/jfk997/status/1420338322644389888,Wed Nov 29 20:59:19 +0000 2017,935976491493548033,false,"„Warto być uczciwym, choć nie zawsze się to opłaca. Opłaca się być nieuczciwym, ale nie warto” – Władysław Bartoszewski",26537,104,480,0,"Śląskie, Polska",Jurek,jfk997,4335,,,false
,Wed Jul 28 09:53:39 +0000 2021,koronawirus Zachodniopomorskiem,,https://szczecin.tvp.pl/55090271/ministerstwo-zdrowia-podaje-nowe-dane-wykonano-39-tys-testow,0,1420321545747054594,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","W środę 28 lipca Ministerstwo Zdrowia poinformowało o 138 nowych przypadkach zakażenia #koronawirus.em, w tym 6 w #Zachodniopomorskiem. Ostatniej doby w szpitalach zmarło troje pacjentów z COVID-19. Wykonano 39 tys. testów.
https://t.co/GHH1hx3zMg",https://twitter.com/tvp3szczecin/status/1420321545747054594,Sun Oct 09 19:49:31 +0000 2016,785205572408868864,false,"Oficjalny profil telewizji TVP3 Szczecin.
Obiektywne przekazywanie zdarzeń dziejących się w regionie. Prezentowanie spraw ważnych dla mieszkańców regionu.",2148,2701,615,21,"Szczecin, Polska",TVP3 Szczecin,tvp3szczecin,23048,,http://www.szczecin.tvp.pl,false
,Wed Jul 28 10:04:12 +0000 2021,koronawirus,,https://tenpoznan.pl/wielkopolska-9-zakazen-koronawirusem-i-ani-jednego-zgonu/,0,1420324199781081089,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Zakażenia w Wielkopolsce https://t.co/vWiD6a54m7 #koronawirus,https://twitter.com/PoznanTen/status/1420324199781081089,Tue Jun 12 11:28:29 +0000 2018,1006498469740273664,false,https://t.co/ZSbOSX5Ww6 powstał z frustracji wywołanej przez jakość treści dostępnej w internecie. Postanowiliśmy zaoferować naszym czytelnikom coś więcej...,1,496,111,7,"Poznań, Polska",TenPoznan.pl - wiadomości / Poznań i Wielkopolska,PoznanTen,13356,,https://tenpoznan.pl,false
,Wed Jul 28 09:14:00 +0000 2021,,,https://zdrowie.wprost.pl/10474953,0,1420311566558302212,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mikrobiolog: „Długi COVID-19” nie grozi zaszczepionym https://t.co/EtFyTA4X8a,https://twitter.com/WprostZdrowie/status/1420311566558302212,Sat Aug 18 23:26:45 +0000 2018,1030959213927903232,false,"Czytaj na zdrowie! Jesteś tym, co jesz i o czym wiesz #zdrowie #natura #medycyna #fit #uroda",621,1521,819,19,Polska,WprostZdrowie,WprostZdrowie,8717,,http://www.zdrowie.wprost.pl,false
,Wed Jul 28 10:02:09 +0000 2021,koronawirus COVID19,,"https://www.polskieradio.pl/399/7977/Artykul/2780070,Anglia-rzad-ulatwi-wjazd-zaszczepionym-min-z-Polski",3,1420323682929594369,,,,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Podróż z Polski do Anglii niedługo ma być łatwiejsza - donoszą brytyjskie media. Rząd chce znieść obowiązek kwarantanny dla zaszczepionych na terenie Unii Europejskiej. #koronawirus #COVID19 @PolishEmbassyUK @PolakZaGranica   https://t.co/b8MYIH36Yp,https://twitter.com/RadioZagranica/status/1420323682929594369,Fri Jun 10 08:39:35 +0000 2011,314451874,false,Polskie Radio dla Zagranicy - Redakcja Polska,38273,1984,750,16,Warszawa,Redakcja Polska Polskiego Radia dla Zagranicy,RadioZagranica,18307,,http://radiozagranica.pl,false
,Wed Jul 28 10:24:18 +0000 2021,,,,0,1420329258266898434,,,,pl,,,,37,1420327445522259971,synxchaosu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Włochy. Absurdy covidowego świata.

Studentce omyłkowo podano na raz sześć dawek szczepionki Pfizera, mimo to nikt nie chce wziąć odpowiedzialności za wydanie jej paszportu szczepionkowego. Kobieta od września nie będę mogła chodzić na uniwersytet.

https://t.co/K7erAhmNZl",https://twitter.com/godlak_1/status/1420329258266898434,Mon Feb 17 18:32:57 +0000 2014,2348901577,false,'Vigilla pretium libertatis' + Szczęść Boże - fantassin @stata (back up = @godlakk),45578,919,299,59,France,godlak 🤔,godlak_1,136777,,https://bit.ly/g_links,false
,Wed Jul 28 10:44:19 +0000 2021,,,,0,1420334298532548615,,,,pl,,,,99,1419947929083723784,rzeczpospolita,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🔴 TYLKO U NAS: @JKowalski_posel z Solidarnej Polski: Nie mamy prawa do tego, żeby odbierać konstytucyjne prawa i wolności tym Polakom, którzy się nie zaszczepili (...). Segregacja sanitarna jest dyskryminacją.

https://t.co/wE9qeap9a4 https://t.co/G7Bgnmhe2O",https://twitter.com/dkbinv/status/1420334298532548615,Thu Dec 26 11:27:40 +0000 2019,1210160200432394240,false,,757,13,98,0,,Dom,dkbinv,166,,,false
,Wed Jul 28 09:43:09 +0000 2021,,,,0,1420318903427899396,,,,pl,,,,23,1419637178200625152,TasakNarodowy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UWAGA!
Statystyki szczepień na koronawirus wśród posłów i senatorów. 
Politycy zmuszają nas Polaków, a sami się nie chcą na koronawirus szczepić ⤵️ https://t.co/HXvnnwJdUu",https://twitter.com/Silevideaudi/status/1420318903427899396,Tue May 09 19:24:15 +0000 2017,862025440189435907,false,🇵🇱,5552,281,271,0,Polska,Tylko z prawymi,Silevideaudi,13795,,,false
,Wed Jul 28 10:43:57 +0000 2021,UW koronawirus,,,0,1420334203296698370,,,,pl,,,,1,1419917990573842440,UniWarszawski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Do 3⃣0⃣ września pracownicy i doktoranci #UW mogą wykonać bezpłatne testy RT‑PCR w kierunku #koronawirus SARS‑CoV‑2. Pobranie wymazu odbywa się stacjonarnie (na kampusie Ochota) po wcześniejszej rejestracji na badanie.
Więcej informacji 👇
https://t.co/Ng2LwlMiRH",https://twitter.com/WKoziol_WZ/status/1420334203296698370,Mon Jan 26 11:48:30 +0000 2015,2999535874,false,Profil oficjalny dr Waldemara Kozioła/Official Profile of Dr Waldemar Kozioł,8316,1305,1881,50,,Waldemar Kozioł,WKoziol_WZ,22467,,,false
,Wed Jul 28 09:52:10 +0000 2021,koronawirus,,,0,1420321170629570561,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/nowypn/status/1420321170629570561,Wed May 20 20:49:48 +0000 2015,3291916205,false,"Chrześcijanin, patriota, pedagog - Popieram Prawo i Sprawiedliwość - Polska Wolna Silna i Dumna! - Poznaj samego siebie - Sokrates",104006,7276,5708,16,,Piotr Nowy,nowypn,50241,,,false
,Wed Jul 28 09:10:09 +0000 2021,koronawirus,,,0,1420310598684925953,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/Michal7PL/status/1420310598684925953,Sun Nov 05 17:24:29 +0000 2017,927225117922463744,false,"Katolik, Jan Paweł II, Powstania Śląskie, rotmistrz Pilecki, Żołnierze Wyklęci, AK, NSZ, historia, film, muzyka, siatkówka, piłka nożna, PiS i PAD...",65818,2676,2310,3,"Górny Śląsk, Polska",Michał ✝🇵🇱 #BabiesLivesMatter,Michal7PL,49645,,http://www.listawykletych.pl,false
,Wed Jul 28 10:07:22 +0000 2021,,,,0,1420324998271623178,,,,pl,,,,23,1419637178200625152,TasakNarodowy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA!
Statystyki szczepień na koronawirus wśród posłów i senatorów. 
Politycy zmuszają nas Polaków, a sami się nie chcą na koronawirus szczepić ⤵️ https://t.co/HXvnnwJdUu",https://twitter.com/MyszowojT/status/1420324998271623178,Mon Oct 02 15:38:40 +0000 2017,914877298473660416,false,"Pamiętaj, każdy polityk to sprzedajna kurwa!",24871,190,175,0,,Myszowoj Terlecki,MyszowojT,11202,,,false
